file,duration
24449.wav,2.721
2445.wav,3.137
24450.wav,9.363
24451.wav,2.034
24452.wav,1.842
24453.wav,3.005
24454.wav,1.563
24455.wav,2.142
24456.wav,2.947
24457.wav,2.41
24458.wav,3.489
24459.wav,1.588
2446.wav,3.889
24460.wav,8.601
24461.wav,4.12
24462.wav,2.234
24463.wav,19.868
24464.wav,5.497
24465.wav,2.43
24466.wav,2.683
24467.wav,17.177
24468.wav,2.141
24469.wav,7.708
2447.wav,1.347
24470.wav,3.012
24471.wav,3.127
24472.wav,8.579
24473.wav,3.057
24474.wav,1.999
24475.wav,5.652
24476.wav,1.498
24477.wav,2.247
24478.wav,3.79
24479.wav,1.478
2448.wav,11.776
24480.wav,3.304
24481.wav,7.214
24482.wav,2.041
24483.wav,3.991
24484.wav,3.688
24485.wav,4.243
24486.wav,1.626
24487.wav,1.12
24488.wav,15.205
24489.wav,9.382
2449.wav,4.108
24490.wav,4.247
24491.wav,8.904
24492.wav,1.497
24493.wav,3.296
24494.wav,1.252
24495.wav,4.908
24496.wav,1.885
24497.wav,4.954
24498.wav,8.393
24499.wav,4.905
245.wav,5.102
2450.wav,3.234
24500.wav,8.508
24501.wav,2.598
24502.wav,4.665
24503.wav,3.009
24504.wav,4.923
24505.wav,1.574
24506.wav,1.954
24507.wav,3.796
24508.wav,2.457
24509.wav,3.671
2451.wav,3.565
24510.wav,3.598
24511.wav,5.061
24512.wav,9.159
24513.wav,2.863
24514.wav,1.456
24515.wav,0.772
24516.wav,2.432
24517.wav,12.417
24518.wav,1.423
24519.wav,1.279
2452.wav,1.904
24520.wav,1.71
24521.wav,13.937
24522.wav,6.079
24523.wav,18.34
24524.wav,1.981
24525.wav,1.684
24526.wav,5.907
24527.wav,1.405
24528.wav,3.511
24529.wav,9.378
2453.wav,8.458
24530.wav,3.349
24531.wav,1.194
24532.wav,1.768
24533.wav,7.7
24534.wav,1.445
24535.wav,3.528
24536.wav,4.225
24537.wav,9.424
24538.wav,3.906
24539.wav,1.631
2454.wav,1.436
24540.wav,0.71
24541.wav,4.748
24542.wav,11.802
24543.wav,2.202
24544.wav,7.177
24545.wav,2.866
24546.wav,1.739
24547.wav,4.151
24548.wav,8.341
24549.wav,1.696
2455.wav,2.964
24550.wav,2.858
24551.wav,1.699
24552.wav,2.669
24553.wav,5.336
24554.wav,3.917
24555.wav,23.396
24556.wav,13.767
24557.wav,2.985
24558.wav,1.353
24559.wav,1.876
2456.wav,2.302
24560.wav,6.462
24561.wav,11.228
24562.wav,2.462
24563.wav,17.02
24564.wav,4.667
24565.wav,4.949
24566.wav,5.602
24567.wav,8.971
24568.wav,2.92
24569.wav,3.109
2457.wav,1.41
24570.wav,1.709
24571.wav,3.137
24572.wav,10.172
24573.wav,1.186
24574.wav,5.71
24575.wav,2.455
24576.wav,4.603
24577.wav,6.844
24578.wav,1.915
24579.wav,1.75
2458.wav,1.522
24580.wav,5.043
24581.wav,2.818
24582.wav,7.332
24583.wav,1.284
24584.wav,2.007
24585.wav,2.161
24586.wav,15.339
24587.wav,2.102
24588.wav,2.573
24589.wav,5.508
2459.wav,7.277
24590.wav,17.825
24591.wav,3.084
24592.wav,4.53
24593.wav,1.629
24594.wav,1.653
24595.wav,9.464
24596.wav,2.364
24597.wav,2.162
24598.wav,4.977
24599.wav,3.828
246.wav,5.15
2460.wav,0.834
24600.wav,1.068
24601.wav,2.4
24602.wav,5.476
24603.wav,2.099
24604.wav,2.811
24605.wav,4.403
24606.wav,2.9
24607.wav,2.837
24608.wav,1.092
24609.wav,0.808
2461.wav,6.463
24610.wav,3.234
24611.wav,0.798
24612.wav,5.908
24613.wav,2.127
24614.wav,3.619
24615.wav,3.95
24616.wav,2.737
24617.wav,1.194
24618.wav,2.47
24619.wav,7.896
2462.wav,15.189
24620.wav,3.237
24621.wav,3.408
24622.wav,1.993
24623.wav,4.6
24624.wav,1.295
24625.wav,5.627
24626.wav,1.741
24627.wav,2.173
24628.wav,3.002
24629.wav,1.731
2463.wav,6.418
24630.wav,2.808
24631.wav,4.294
24632.wav,1.574
24633.wav,5.133
24634.wav,4.307
24635.wav,1.217
24636.wav,2.5
24637.wav,3.946
24638.wav,2.237
24639.wav,4.386
2464.wav,3.956
24640.wav,6.235
24641.wav,10.573
24642.wav,0.858
24643.wav,2.178
24644.wav,2.59
24645.wav,1.261
24646.wav,4.088
24647.wav,4.69
24648.wav,9.474
24649.wav,1.935
2465.wav,1.862
24650.wav,5.174
24651.wav,2.441
24652.wav,6.141
24653.wav,0.801
24654.wav,5.013
24655.wav,2.148
24656.wav,3.776
24657.wav,5.01
24658.wav,4.119
24659.wav,5.636
2466.wav,4.845
24660.wav,1.863
24661.wav,0.64
24662.wav,2.783
24663.wav,8.204
24664.wav,0.806
24665.wav,7.554
24666.wav,1.243
24667.wav,1.33
24668.wav,2.323
24669.wav,6.135
2467.wav,5.128
24670.wav,2.727
24671.wav,2.704
24672.wav,5.115
24673.wav,4.987
24674.wav,5.203
24675.wav,5.476
24676.wav,1.695
24677.wav,2.288
24678.wav,3.043
24679.wav,3.277
2468.wav,6.087
24680.wav,3.731
24681.wav,0.736
24682.wav,1.99
24683.wav,5.568
24684.wav,2.315
24685.wav,4.046
24686.wav,5.732
24687.wav,5.336
24688.wav,5.567
24689.wav,6.057
2469.wav,13.237
24690.wav,2.978
24691.wav,3.303
24692.wav,5.981
24693.wav,7.257
24694.wav,1.788
24695.wav,4.019
24696.wav,2.264
24697.wav,2.25
24698.wav,3.298
24699.wav,3.601
247.wav,5.705
2470.wav,4.833
24700.wav,3.509
24701.wav,1.029
24702.wav,2.501
24703.wav,5.069
24704.wav,4.844
24705.wav,3.245
24706.wav,2.406
24707.wav,2.57
24708.wav,2.991
24709.wav,5.188
2471.wav,3.341
24710.wav,8.398
24711.wav,3.147
24712.wav,1.675
24713.wav,2.28
24714.wav,1.078
24715.wav,4.167
24716.wav,3.676
24717.wav,6.322
24718.wav,2.021
24719.wav,2.783
2472.wav,7.251
24720.wav,1.556
24721.wav,5.065
24722.wav,1.769
24723.wav,5.212
24724.wav,2.023
24725.wav,6.504
24726.wav,5.95
24727.wav,2.055
24728.wav,6.636
24729.wav,6.445
2473.wav,2.872
24730.wav,4.543
24731.wav,4.668
24732.wav,2.657
24733.wav,3.459
24734.wav,1.191
24735.wav,4.466
24736.wav,3.45
24737.wav,5.949
24738.wav,4.08
24739.wav,1.122
2474.wav,2.078
24740.wav,1.148
24741.wav,3.152
24742.wav,6.682
24743.wav,4.078
24744.wav,1.605
24745.wav,16.037
24746.wav,8.016
24747.wav,5.717
24748.wav,1.242
24749.wav,8.026
2475.wav,5.237
24750.wav,0.656
24751.wav,3.414
24752.wav,1.29
24753.wav,0.568
24754.wav,3.373
24755.wav,10.024
24756.wav,1.825
24757.wav,1.889
24758.wav,2.341
24759.wav,3.973
2476.wav,3.708
24760.wav,2.166
24761.wav,1.983
24762.wav,1.791
24763.wav,2.963
24764.wav,1.426
24765.wav,5.509
24766.wav,2.75
24767.wav,2.174
24768.wav,2.995
24769.wav,1.906
2477.wav,8.603
24770.wav,1.888
24771.wav,2.855
24772.wav,9.051
24773.wav,3.502
24774.wav,5.847
24775.wav,2.868
24776.wav,2.533
24777.wav,3.154
24778.wav,8.226
24779.wav,6.053
2478.wav,6.604
24780.wav,10.618
24781.wav,3.961
24782.wav,5.948
24783.wav,3.005
24784.wav,3.842
24785.wav,6.275
24786.wav,3.441
24787.wav,13.99
24788.wav,0.837
24789.wav,11.006
2479.wav,3.834
24790.wav,1.855
24791.wav,3.981
24792.wav,2.015
24793.wav,1.893
24794.wav,4.284
24795.wav,0.993
24796.wav,2.877
24797.wav,4.551
24798.wav,2.756
24799.wav,2.407
248.wav,1.946
2480.wav,2.687
24800.wav,2.308
24801.wav,5.29
24802.wav,1.118
24803.wav,4.621
24804.wav,8.277
24805.wav,2.151
24806.wav,4.256
24807.wav,13.048
24808.wav,10.431
24809.wav,2.378
2481.wav,3.383
24810.wav,3.535
24811.wav,1.677
24812.wav,7.868
24813.wav,3.666
24814.wav,6.681
24815.wav,2.096
24816.wav,5.309
24817.wav,3.412
24818.wav,2.584
24819.wav,3.479
2482.wav,6.071
24820.wav,7.008
24821.wav,10.738
24822.wav,6.452
24823.wav,1.805
24824.wav,1.73
24825.wav,6.778
24826.wav,5.9
24827.wav,4.107
24828.wav,2.042
24829.wav,4.955
2483.wav,7.256
24830.wav,1.769
24831.wav,2.127
24832.wav,3.728
24833.wav,7.385
24834.wav,0.633
24835.wav,12.961
24836.wav,1.482
24837.wav,2.582
24838.wav,8.696
24839.wav,3.783
2484.wav,3.978
24840.wav,8.08
24841.wav,4.532
24842.wav,1.725
24843.wav,6.187
24844.wav,3.22
24845.wav,5.693
24846.wav,2.527
24847.wav,5.136
24848.wav,0.844
24849.wav,3.791
2485.wav,3.173
24850.wav,9.242
24851.wav,2.063
24852.wav,2.056
24853.wav,1.594
24854.wav,10.158
24855.wav,4.462
24856.wav,5.235
24857.wav,17.317
24858.wav,0.915
24859.wav,12.033
2486.wav,1.313
24860.wav,3.659
24861.wav,3.264
24862.wav,1.943
24863.wav,3.684
24864.wav,4.691
24865.wav,3.326
24866.wav,8.106
24867.wav,2.431
24868.wav,1.887
24869.wav,2.233
2487.wav,7.193
24870.wav,1.211
24871.wav,2.885
24872.wav,4.456
24873.wav,7.82
24874.wav,2.119
24875.wav,2.147
24876.wav,4.615
24877.wav,6.586
24878.wav,2.923
24879.wav,1.632
2488.wav,2.028
24880.wav,4.461
24881.wav,2.064
24882.wav,2.781
24883.wav,4.135
24884.wav,2.492
24885.wav,1.959
24886.wav,2.068
24887.wav,1.722
24888.wav,16.108
24889.wav,2.252
2489.wav,3.271
24890.wav,5.764
24891.wav,2.406
24892.wav,2.82
24893.wav,2.77
24894.wav,3.941
24895.wav,6.426
24896.wav,2.169
24897.wav,2.612
24898.wav,21.623
24899.wav,1.576
249.wav,2.519
2490.wav,11.453
24900.wav,1.575
24901.wav,3.998
24902.wav,17.124
24903.wav,1.512
24904.wav,3.722
24905.wav,5.909
24906.wav,1.853
24907.wav,2.235
24908.wav,3.201
24909.wav,5.404
2491.wav,8.565
24910.wav,4.67
24911.wav,1.156
24912.wav,3.435
24913.wav,4.209
24914.wav,2.967
24915.wav,3.19
24916.wav,2.322
24917.wav,1.458
24918.wav,2.581
24919.wav,12.863
2492.wav,2.725
24920.wav,2.742
24921.wav,2.203
24922.wav,3.459
24923.wav,2.605
24924.wav,4.354
24925.wav,4.27
24926.wav,5.018
24927.wav,1.307
24928.wav,9.86
24929.wav,2.263
2493.wav,3.336
24930.wav,5.495
24931.wav,3.038
24932.wav,4.297
24933.wav,7.303
24934.wav,3.139
24935.wav,1.905
24936.wav,2.267
24937.wav,2.713
24938.wav,5.388
24939.wav,0.83
2494.wav,3.258
24940.wav,0.879
24941.wav,2.852
24942.wav,3.12
24943.wav,2.093
24944.wav,3.41
24945.wav,2.966
24946.wav,4.393
24947.wav,2.594
24948.wav,3.234
24949.wav,3.601
2495.wav,1.368
24950.wav,8.902
24951.wav,5.568
24952.wav,2.808
24953.wav,4.22
24954.wav,2.218
24955.wav,3.869
24956.wav,3.608
24957.wav,1.552
24958.wav,11.327
24959.wav,22.829
2496.wav,2.879
24960.wav,4.365
24961.wav,1.834
24962.wav,4.029
24963.wav,5.218
24964.wav,2.734
24965.wav,5.083
24966.wav,2.607
24967.wav,4.469
24968.wav,4.44
24969.wav,2.35
2497.wav,3.314
24970.wav,1.291
24971.wav,3.97
24972.wav,2.649
24973.wav,1.386
24974.wav,8.328
24975.wav,3.611
24976.wav,4.71
24977.wav,4.698
24978.wav,0.653
24979.wav,4.789
2498.wav,1.702
24980.wav,2.028
24981.wav,1.66
24982.wav,2.041
24983.wav,7.43
24984.wav,4.465
24985.wav,1.653
24986.wav,3.772
24987.wav,4.449
24988.wav,1.102
24989.wav,0.93
2499.wav,5.12
24990.wav,3.198
24991.wav,1.666
24992.wav,3.112
24993.wav,3.525
24994.wav,2.724
24995.wav,2.763
24996.wav,8.849
24997.wav,4.084
24998.wav,2.025
24999.wav,1.541
25.wav,14.073
250.wav,4.217
2500.wav,4.557
25000.wav,2.786
25001.wav,4.629
25002.wav,1.406
25003.wav,6.086
25004.wav,3.551
25005.wav,1.798
25006.wav,4.415
25007.wav,7.739
25008.wav,1.975
25009.wav,4.226
2501.wav,6.667
25010.wav,1.959
25011.wav,4.797
25012.wav,3.863
25013.wav,1.559
25014.wav,4.669
25015.wav,6.301
25016.wav,1.479
25017.wav,3.784
25018.wav,3.281
25019.wav,2.085
2502.wav,1.374
25020.wav,3.129
25021.wav,3.925
25022.wav,0.744
25023.wav,3.092
25024.wav,1.186
25025.wav,4.938
25026.wav,0.913
25027.wav,2.518
25028.wav,4.214
25029.wav,1.903
2503.wav,2.882
25030.wav,0.844
25031.wav,0.819
25032.wav,3.408
25033.wav,1.821
25034.wav,4.674
25035.wav,2.5
25036.wav,2.254
25037.wav,4.573
25038.wav,2.662
25039.wav,6.234
2504.wav,0.874
25040.wav,3.305
25041.wav,7.531
25042.wav,4.678
25043.wav,1.982
25044.wav,0.904
25045.wav,1.741
25046.wav,1.635
25047.wav,1.659
25048.wav,1.851
25049.wav,3.2
2505.wav,2.272
25050.wav,1.994
25051.wav,3.112
25052.wav,6.777
25053.wav,2.007
25054.wav,2.523
25055.wav,5.904
25056.wav,5.213
25057.wav,2.587
25058.wav,2.611
25059.wav,10.466
2506.wav,4.356
25060.wav,3.402
25061.wav,1.869
25062.wav,2.64
25063.wav,2.245
25064.wav,18.666
25065.wav,5.478
25066.wav,7.308
25067.wav,10.794
25068.wav,2.85
25069.wav,5.962
2507.wav,3.77
25070.wav,1.321
25071.wav,5.167
25072.wav,1.875
25073.wav,1.767
25074.wav,4.373
25075.wav,6.544
25076.wav,2.866
25077.wav,5.646
25078.wav,1.714
25079.wav,4.846
2508.wav,2.915
25080.wav,9.459
25081.wav,2.27
25082.wav,5.891
25083.wav,3.755
25084.wav,4.315
25085.wav,1.253
25086.wav,2.346
25087.wav,9.194
25088.wav,2.06
25089.wav,3.039
2509.wav,6.267
25090.wav,2.285
25091.wav,9.008
25092.wav,10.745
25093.wav,3.15
25094.wav,3.09
25095.wav,1.915
25096.wav,3.331
25097.wav,3.029
25098.wav,3.704
25099.wav,1.174
251.wav,5.216
2510.wav,2.277
25100.wav,3.424
25101.wav,4.3
25102.wav,3.005
25103.wav,3.687
25104.wav,4.483
25105.wav,1.948
25106.wav,2.533
25107.wav,2.966
25108.wav,2.139
25109.wav,3.39
2511.wav,8.415
25110.wav,5.546
25111.wav,1.496
25112.wav,3.545
25113.wav,4.309
25114.wav,6.245
25115.wav,2.567
25116.wav,3.701
25117.wav,3.806
25118.wav,2.831
25119.wav,5.206
2512.wav,15.911
25120.wav,3.022
25121.wav,2.824
25122.wav,9.421
25123.wav,3.021
25124.wav,1.332
25125.wav,15.44
25126.wav,4.553
25127.wav,1.519
25128.wav,9.804
25129.wav,2.845
2513.wav,3.926
25130.wav,12.178
25131.wav,4.994
25132.wav,9.965
25133.wav,4.896
25134.wav,2.419
25135.wav,6.105
25136.wav,1.649
25137.wav,2.229
25138.wav,4.29
25139.wav,5.715
2514.wav,3.436
25140.wav,2.081
25141.wav,7.294
25142.wav,1.183
25143.wav,10.606
25144.wav,10.451
25145.wav,4.367
25146.wav,1.645
25147.wav,3.098
25148.wav,0.756
25149.wav,3.279
2515.wav,3.937
25150.wav,4.137
25151.wav,3.093
25152.wav,4.145
25153.wav,3.181
25154.wav,2.6
25155.wav,1.541
25156.wav,5.534
25157.wav,1.57
25158.wav,6.85
25159.wav,1.18
2516.wav,3.472
25160.wav,2.967
25161.wav,1.217
25162.wav,4.041
25163.wav,2.324
25164.wav,2.081
25165.wav,3.957
25166.wav,4.25
25167.wav,2.083
25168.wav,4.456
25169.wav,3.259
2517.wav,6.608
25170.wav,3.543
25171.wav,3.255
25172.wav,2.33
25173.wav,2.66
25174.wav,1.424
25175.wav,2.793
25176.wav,3.271
25177.wav,4.133
25178.wav,8.336
25179.wav,2.512
2518.wav,7.39
25180.wav,14.554
25181.wav,1.034
25182.wav,7.597
25183.wav,7.209
25184.wav,1.444
25185.wav,7.194
25186.wav,4.817
25187.wav,6.826
25188.wav,2.571
25189.wav,0.962
2519.wav,9.679
25190.wav,4.992
25191.wav,7.878
25192.wav,3.13
25193.wav,4.386
25194.wav,1.053
25195.wav,6.652
25196.wav,8.736
25197.wav,2.698
25198.wav,2.293
25199.wav,2.706
252.wav,0.75
2520.wav,1.377
25200.wav,8.25
25201.wav,2.908
25202.wav,3.694
25203.wav,2.761
25204.wav,2.497
25205.wav,11.645
25206.wav,7.531
25207.wav,1.337
25208.wav,3.278
25209.wav,1.864
2521.wav,5.717
25210.wav,7.603
25211.wav,2.963
25212.wav,5.635
25213.wav,2.937
25214.wav,8.125
25215.wav,1.984
25216.wav,0.918
25217.wav,0.767
25218.wav,1.821
25219.wav,2.163
2522.wav,0.905
25220.wav,4.309
25221.wav,6.852
25222.wav,1.888
25223.wav,3.871
25224.wav,4.824
25225.wav,3.56
25226.wav,3.976
25227.wav,1.591
25228.wav,2.068
25229.wav,1.673
2523.wav,5.094
25230.wav,6.76
25231.wav,8.307
25232.wav,1.03
25233.wav,9.213
25234.wav,2.593
25235.wav,3.388
25236.wav,8.235
25237.wav,4.366
25238.wav,5.941
25239.wav,9.219
2524.wav,4.367
25240.wav,4.335
25241.wav,6.481
25242.wav,15.688
25243.wav,2.708
25244.wav,2.04
25245.wav,1.993
25246.wav,1.219
25247.wav,1.464
25248.wav,4.309
25249.wav,3.263
2525.wav,5.457
25250.wav,1.672
25251.wav,2.11
25252.wav,1.432
25253.wav,1.45
25254.wav,2.295
25255.wav,0.959
25256.wav,1.739
25257.wav,4.602
25258.wav,1.817
25259.wav,0.807
2526.wav,3.701
25260.wav,7.835
25261.wav,5.776
25262.wav,2.969
25263.wav,2.671
25264.wav,2.324
25265.wav,1.785
25266.wav,1.394
25267.wav,3.128
25268.wav,4.448
25269.wav,20.421
2527.wav,2.158
25270.wav,6.271
25271.wav,2.328
25272.wav,0.814
25273.wav,4.919
25274.wav,9.9
25275.wav,5.394
25276.wav,1.572
25277.wav,4.465
25278.wav,3.395
25279.wav,2.285
2528.wav,0.939
25280.wav,3.002
25281.wav,4.265
25282.wav,4.531
25283.wav,4.153
25284.wav,2.08
25285.wav,4.537
25286.wav,19.875
25287.wav,9.27
25288.wav,6.617
25289.wav,1.84
2529.wav,4.932
25290.wav,4.863
25291.wav,2.06
25292.wav,9.693
25293.wav,1.447
25294.wav,8.427
25295.wav,4.369
25296.wav,7.177
25297.wav,1.654
25298.wav,1.823
25299.wav,1.466
253.wav,5.522
2530.wav,2.015
25300.wav,2.479
25301.wav,5.16
25302.wav,2.311
25303.wav,1.53
25304.wav,3.052
25305.wav,4.054
25306.wav,4.624
25307.wav,1.504
25308.wav,3.291
25309.wav,16.862
2531.wav,1.589
25310.wav,4.874
25311.wav,5.462
25312.wav,4.918
25313.wav,12.649
25314.wav,5.299
25315.wav,3.552
25316.wav,8.584
25317.wav,1.971
25318.wav,3.269
25319.wav,2.421
2532.wav,2.031
25320.wav,3.905
25321.wav,2.452
25322.wav,3.768
25323.wav,1.41
25324.wav,2.752
25325.wav,2.008
25326.wav,6.785
25327.wav,5.566
25328.wav,8.243
25329.wav,5.831
2533.wav,10.023
25330.wav,1.451
25331.wav,4.365
25332.wav,3.551
25333.wav,1.938
25334.wav,6.811
25335.wav,5.601
25336.wav,1.456
25337.wav,9.551
25338.wav,9.61
25339.wav,3.858
2534.wav,1.417
25340.wav,4.659
25341.wav,4.882
25342.wav,11.258
25343.wav,1.929
25344.wav,6.063
25345.wav,3.516
25346.wav,8.429
25347.wav,3.523
25348.wav,3.178
25349.wav,1.902
2535.wav,1.734
25350.wav,1.75
25351.wav,7.792
25352.wav,4.735
25353.wav,6.934
25354.wav,2.233
25355.wav,3.578
25356.wav,5.119
25357.wav,22.045
25358.wav,9.632
25359.wav,3.11
2536.wav,4.98
25360.wav,5.069
25361.wav,4.166
25362.wav,5.416
25363.wav,2.949
25364.wav,2.974
25365.wav,1.877
25366.wav,7.494
25367.wav,2.47
25368.wav,10.269
25369.wav,2.239
2537.wav,13.148
25370.wav,7.625
25371.wav,4.171
25372.wav,3.159
25373.wav,1.732
25374.wav,7.101
25375.wav,2.437
25376.wav,2.533
25377.wav,3.178
25378.wav,8.396
25379.wav,2.514
2538.wav,4.051
25380.wav,8.393
25381.wav,1.597
25382.wav,6.208
25383.wav,2.51
25384.wav,2.533
25385.wav,5.934
25386.wav,2.485
25387.wav,4.769
25388.wav,1.298
25389.wav,2.147
2539.wav,0.781
25390.wav,3.973
25391.wav,3.074
25392.wav,1.567
25393.wav,16.411
25394.wav,21.934
25395.wav,7.429
25396.wav,5.069
25397.wav,23.135
25398.wav,2.615
25399.wav,3.67
254.wav,2.572
2540.wav,7.595
25400.wav,2.969
25401.wav,2.301
25402.wav,1.959
25403.wav,7.278
25404.wav,4.329
25405.wav,2.419
25406.wav,3.562
25407.wav,3.033
25408.wav,2.452
25409.wav,3.786
2541.wav,4.319
25410.wav,4.136
25411.wav,1.485
25412.wav,3.143
25413.wav,1.49
25414.wav,5.678
25415.wav,3.309
25416.wav,1.369
25417.wav,3.09
25418.wav,1.687
25419.wav,2.279
2542.wav,5.801
25420.wav,8.578
25421.wav,7.604
25422.wav,4.181
25423.wav,1.879
25424.wav,5.837
25425.wav,2.676
25426.wav,2.183
25427.wav,3.734
25428.wav,3.914
25429.wav,7.423
2543.wav,4.728
25430.wav,6.607
25431.wav,1.87
25432.wav,13.132
25433.wav,1.715
25434.wav,1.72
25435.wav,4.153
25436.wav,5.57
25437.wav,2.043
25438.wav,3.702
25439.wav,2.025
2544.wav,6.152
25440.wav,2.893
25441.wav,4.096
25442.wav,2.627
25443.wav,1.006
25444.wav,0.82
25445.wav,1.81
25446.wav,1.548
25447.wav,2.686
25448.wav,1.899
25449.wav,5.03
2545.wav,2.756
25450.wav,2.969
25451.wav,2.929
25452.wav,6.633
25453.wav,10.552
25454.wav,6.168
25455.wav,5.334
25456.wav,1.816
25457.wav,2.266
25458.wav,2.491
25459.wav,5.809
2546.wav,8.06
25460.wav,2.409
25461.wav,3.013
25462.wav,4.898
25463.wav,5.278
25464.wav,3.012
25465.wav,2.845
25466.wav,1.252
25467.wav,2.841
25468.wav,1.789
25469.wav,3.675
2547.wav,1.848
25470.wav,2.557
25471.wav,3.055
25472.wav,6.925
25473.wav,1.572
25474.wav,2.856
25475.wav,1.995
25476.wav,2.473
25477.wav,3.386
25478.wav,3.066
25479.wav,3.47
2548.wav,2.947
25480.wav,3.424
25481.wav,3.03
25482.wav,12.976
25483.wav,0.717
25484.wav,2.185
25485.wav,5.042
25486.wav,16.764
25487.wav,7.07
25488.wav,2.116
25489.wav,3.796
2549.wav,2.402
25490.wav,3.337
25491.wav,3.181
25492.wav,1.849
25493.wav,1.519
25494.wav,2.242
25495.wav,1.82
25496.wav,4.348
25497.wav,5.53
25498.wav,1.243
25499.wav,1.209
255.wav,3.217
2550.wav,8.657
25500.wav,1.475
25501.wav,4.921
25502.wav,2.16
25503.wav,3.047
25504.wav,4.774
25505.wav,5.112
25506.wav,3.487
25507.wav,1.414
25508.wav,2.064
25509.wav,3.315
2551.wav,2.888
25510.wav,2.776
25511.wav,4.354
25512.wav,10.943
25513.wav,22.453
25514.wav,9.445
25515.wav,3.319
25516.wav,4.918
25517.wav,6.186
25518.wav,13.227
25519.wav,8.669
2552.wav,2.594
25520.wav,3.768
25521.wav,1.572
25522.wav,4.324
25523.wav,3.543
25524.wav,1.427
25525.wav,7.416
25526.wav,5.17
25527.wav,4.302
25528.wav,3.286
25529.wav,3.102
2553.wav,5.3
25530.wav,3.792
25531.wav,4.135
25532.wav,2.476
25533.wav,2.701
25534.wav,3.851
25535.wav,4.295
25536.wav,1.224
25537.wav,2.175
25538.wav,6.543
25539.wav,2.751
2554.wav,4.035
25540.wav,10.062
25541.wav,4.021
25542.wav,1.182
25543.wav,3.548
25544.wav,4.171
25545.wav,2.467
25546.wav,4.791
25547.wav,3.461
25548.wav,5.82
25549.wav,7.172
2555.wav,4.04
25550.wav,2.726
25551.wav,4.207
25552.wav,8.552
25553.wav,3.008
25554.wav,14.617
25555.wav,2.59
25556.wav,2.838
25557.wav,2.384
25558.wav,8.759
25559.wav,9.42
2556.wav,2.13
25560.wav,2.501
25561.wav,1.756
25562.wav,1.87
25563.wav,2.933
25564.wav,1.812
25565.wav,4.691
25566.wav,3.425
25567.wav,2.115
25568.wav,6.016
25569.wav,2.633
2557.wav,0.816
25570.wav,10.936
25571.wav,2.663
25572.wav,12.129
25573.wav,4.443
25574.wav,2.242
25575.wav,10.159
25576.wav,8.052
25577.wav,13.134
25578.wav,2.195
25579.wav,4.154
2558.wav,1.723
25580.wav,4.011
25581.wav,3.096
25582.wav,1.9
25583.wav,7.994
25584.wav,3.187
25585.wav,5.486
25586.wav,6.21
25587.wav,2.697
25588.wav,1.933
25589.wav,2.4
2559.wav,9.988
25590.wav,5.312
25591.wav,1.224
25592.wav,4.493
25593.wav,2.904
25594.wav,3.004
25595.wav,3.331
25596.wav,6.037
25597.wav,3.245
25598.wav,1.242
25599.wav,2.254
256.wav,1.548
2560.wav,4.586
25600.wav,1.064
25601.wav,3.334
25602.wav,1.251
25603.wav,1.476
25604.wav,1.466
25605.wav,3.193
25606.wav,1.688
25607.wav,3.291
25608.wav,2.393
25609.wav,2.075
2561.wav,2.53
25610.wav,8.484
25611.wav,2.115
25612.wav,1.581
25613.wav,3.832
25614.wav,2.099
25615.wav,3.797
25616.wav,5.199
25617.wav,1.435
25618.wav,7.608
25619.wav,1.325
2562.wav,1.88
25620.wav,1.077
25621.wav,4.189
25622.wav,3.386
25623.wav,2.469
25624.wav,4.343
25625.wav,4.219
25626.wav,1.37
25627.wav,1.221
25628.wav,1.843
25629.wav,1.963
2563.wav,1.038
25630.wav,3.401
25631.wav,3.705
25632.wav,1.101
25633.wav,9.672
25634.wav,3.313
25635.wav,3.194
25636.wav,2.741
25637.wav,2.278
25638.wav,6.01
25639.wav,2.28
2564.wav,1.88
25640.wav,1.171
25641.wav,8.328
25642.wav,3.314
25643.wav,6.16
25644.wav,1.464
25645.wav,3.484
25646.wav,11.152
25647.wav,2.239
25648.wav,5.852
25649.wav,6.105
2565.wav,12.22
25650.wav,4.482
25651.wav,1.392
25652.wav,9.162
25653.wav,3.139
25654.wav,5.955
25655.wav,3.321
25656.wav,1.916
25657.wav,2.653
25658.wav,2.075
25659.wav,2.605
2566.wav,8.084
25660.wav,5.045
25661.wav,4.67
25662.wav,4.313
25663.wav,4.192
25664.wav,12.472
25665.wav,10.672
25666.wav,4.5
25667.wav,2.058
25668.wav,3.856
25669.wav,2.733
2567.wav,8.355
25670.wav,2.515
25671.wav,9.477
25672.wav,4.013
25673.wav,3.669
25674.wav,6.527
25675.wav,0.783
25676.wav,4.342
25677.wav,1.593
25678.wav,2.588
25679.wav,2.323
2568.wav,13.944
25680.wav,1.347
25681.wav,4.02
25682.wav,2.221
25683.wav,8.471
25684.wav,4.069
25685.wav,3.972
25686.wav,7.618
25687.wav,3.306
25688.wav,1.958
25689.wav,2.461
2569.wav,1.673
25690.wav,9.608
25691.wav,7.064
25692.wav,4.03
25693.wav,3.245
25694.wav,8.641
25695.wav,1.281
25696.wav,3.715
25697.wav,4.057
25698.wav,2.197
25699.wav,2.021
257.wav,7.379
2570.wav,1.811
25700.wav,8.981
25701.wav,4.642
25702.wav,4.2
25703.wav,2.839
25704.wav,3.368
25705.wav,7.745
25706.wav,6.032
25707.wav,4.239
25708.wav,1.634
